file,cpn,revision,cpn_model,cpn_custom_prefix,cpn_size,cpn_finish_code,cpn_finish_name,cpn_cct_code,cpn_cct_K,cpn_is_custom,cpn_is_frx,cpn_options,cpn_option_meanings,frame_finish,total_wattage_W,voltage_V,current_A,led_type,led_length_in,led_wattage_W,l70_lifespan_hrs,cct_K,lumens_total,lumens_per_ft,cri,weight_lbs,has_defogger,defogger_voltage,defogger_wattage,has_clock,clock_watts,has_keen,has_277v,has_dimmer_kd,powerbox,mirror_assembly,powerbox_assembly,cpn_in_pdf,cpn_from_filename
E-RAD4-23.00X34.75-BK05-30K-SALES-AID-A.1.PDF,RAD4-23.00X34.75-BK05-30K,A.1,RAD4,,23.00X34.75,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,220 - 240,0.13,REPLACEABLE FLEX STRIP,113,34,"140,000","3,000","2,822",302,90+,27,False,,,False,,False,False,False,81330-96W,,,RAD4-23.00X34.75-BK05-30K,E-RAD4-23.00X34.75-BK05-30K
E-RAD4-24.00X36.00-BK05-KD-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-BK05-KD-30K,A.1,RAD4,,24.00X36.00,BK05,MATTE BLACK,30K,3000K,False,False,KD,Keen Dimmer,MATTE BLACK,,220-240,0.14,REPLACEABLE FLEX STRIP,119,37,"140,000","3,000",2993,302,90+,29,False,,,False,,True,False,True,81330-K-96W,,,RAD4-24.00X36.00-BK05-KD-30K,E-RAD4-24.00X36.00-BK05-KD-30K
E-RAD4-34.75X34.75-BK05-30K-SALES-AID-A.1.PDF,RAD4-34.75X34.75-BK05-30K,A.1,RAD4,,34.75X34.75,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,220-240,0.17,REPLACEABLE FLEX STRIP,136,42,"140,000","3,000",3420,302,90+,37,False,,,False,,False,False,False,81330-96W,,,RAD4-34.75X34.75-BK05-30K,E-RAD4-34.75X34.75-BK05-30K
RAD4-17.25X56.00-CH04-30K-SALES-AID-A.1.pdf,RAD4-17.25X56.00-CH04-30K,A.1,RAD4,,17.25X56.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120,0.37,REPLACEABLE FLEX STRIP,144,44,"140,000","3,000",3622,302,90+,31,False,,,False,,False,False,False,,,,RAD4-17.25X56.00-CH04-30K,RAD4-17.25X56.00-CH04-30K
RAD4-17.25X62.00-CH04-30K-SALES-AID-A.1.pdf,RAD4-17.25X62.00-CH04-30K,A.1,RAD4,,17.25X62.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120,0.40,REPLACEABLE FLEX STRIP,156,48,"140,000","3,000",3923,302,90+,34,False,,,False,,False,False,False,,,,RAD4-17.25X62.00-CH04-30K,RAD4-17.25X62.00-CH04-30K
RAD4-19.00X38.75-CH04-30K-SALES-AID-A.1.PDF,RAD4-19.00X38.75-CH04-30K,A.1,RAD4,,19.00X38.75,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.26 OR 0.11,REPLACEABLE FLEX STRIP,113,35,"140,000","3,000","2,842",302,90+,25,False,,,False,,False,True,False,,,,RAD4-19.00X38.75-CH04-30K,RAD4-19.00X38.75-CH04-30K
RAD4-19.00X40.00-BR02-30K-SALES-AID-A.1.PDF,RAD4-19.00X40.00-BR02-30K,A.1,RAD4,,19.00X40.00,BR02,BRUSHED BRASS,30K,3000K,False,False,,,BRUSHED BRASS,,120 OR 277,0.28 OR 0.12,REPLACEABLE FLEX STRIP,117,30,"140,000","3,000","2,920",302,90+,27,False,,,False,,False,True,False,81330-96W,RAD4-19.00X40.00-BR02-30K-M,81330-96W,RAD4-19.00X40.00-BR02-30K,RAD4-19.00X40.00-BR02-30K
RAD4-20.00X48.00-BR02-WG3-30K-SALES-AID-A.1.PDF,RAD4-20.00X48.00-BR02-WG3-30K,A.1,RAD4,,20.00X48.00,BR02,BRUSHED BRASS,30K,3000K,False,False,WG3,Wall-Grommet/Power Routing (WG3),BRUSHED BRASS,,120 OR 277,0.65 OR 0.28,REPLACEABLE FLEX STRIP,134,41,"140,000",3000,"3,367",302,90+,36,False,,,False,,False,True,False,81330-192W,RAD4-20.00X48.00-BR02-WG3-30K-M,81330-192W,RAD4-20.00X48.00-BR02-WG3-30K,RAD4-20.00X48.00-BR02-WG3-30K
RAD4-21.00X36.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-21.00X36.00-BR02-D2-30K,A.1,RAD4,,21.00X36.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.28 - 0.12,REPLACEABLE FLEX STRIP,113,35,"140,000","3,000",2842,302,90+,26,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-21.00X36.00-BR02-D2-30K,RAD4-21.00X36.00-BR02-D2-30K
RAD4-21.00X42.00-BK05-WG3-30K-SALES-AID-A.1.PDF,RAD4-21.00X42.00-BK05-WG3-30K,A.1,RAD4,,21.00X42.00,BK05,MATTE BLACK,30K,3000K,False,False,WG3,Wall-Grommet/Power Routing (WG3),MATTE BLACK,,120 OR 277,0.56 OR 0.24,REPLACEABLE FLEX STRIP,125,39,"140,000","3,000",3144,302,90+,33,False,,,False,,False,True,False,81330-192W,RAD4-21.00X42.00-BK05-WG3-30K-M,81330-192W,RAD4-21.00X42.00-BK05-WG3-30K,RAD4-21.00X42.00-BK05-WG3-30K
RAD4-21.00X42.00-CH04-D1-30K-SALES-AID-A.1.pdf,RAD4-21.00X42.00-CH04-D1-30K,A.1,RAD4,,21.00X42.00,CH04,CHROME,30K,3000K,False,False,D1,Defogger D1,ETCHED CHROME,,120 - 277,0.28 - 0.12,REPLACEABLE FLEX STRIP,125,38,"140,000","3,000",3144,302,90+,29,False,,,False,,False,True,False,81330-D1-96W,,,RAD4-21.00X42.00-CH04-D1-30K,RAD4-21.00X42.00-CH04-D1-30K
RAD4-22.00X48.00-BR02-KG-35K-SALES-AID-A.1.pdf,RAD4-22.00X48.00-BR02-KG-35K,A.1,RAD4,,22.00X48.00,BR02,BRUSHED BRASS,35K,3500K,False,False,KG,Keen 1-Touch (KG),BRUSHED BRASS,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,138,42,"140,000","3,500","3,466",302,90+,34,False,,,False,,True,True,False,81330-K-96W,,,RAD4-22.00X48.00-BR02-KG-35K,RAD4-22.00X48.00-BR02-KG-35K
RAD4-22.00X60.00-BR02-KG-WR-30K-SALES-AID-A.1.PDF,RAD4-22.00X60.00-BR02-KG-WR-30K,,RAD4,,22.00X60.00,BR02,BRUSHED BRASS,30K,3000K,False,False,KG;WR,Keen 1-Touch (KG);Wall Receptacle,BRUSHED BRASS,,120 OR 277,0.38 OR 0.16,REPLACEABLE FLEX STRIP,162,50,"140,000","3,000",4060,302,90+,40,False,,,False,,True,True,False,81330-K-96W,,,RAD4-22.00X60.00-BR02-KG-WR-30K,RAD4-22.00X60.00-BR02-KG-WR-30K
RAD4-23.00X34.75-BK05-30K-SALES-AID-A.1.PDF,RAD4-23.00X34.75-BK05-30K,A.1,RAD4,,23.00X34.75,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.28 OR 0.12,REPLACEABLE FLEX STRIP,113,34,"140,000","3,000",2822,302,90+,27,False,,,False,,False,True,False,81330-96W,,,RAD4-23.00X34.75-BK05-30K,RAD4-23.00X34.75-BK05-30K
RAD4-23.00X34.75-CH04-30K-SALES-AID-A.1.PDF,RAD4-23.00X34.75-CH04-30K,A.1,RAD4,,23.00X34.75,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120,0.67,REPLACEABLE FLEX STRIP,113,80,"140,000","3,000",2822,302,90+,27,False,,,False,,False,False,False,,,,RAD4-23.00X34.75-CH04-30K,RAD4-23.00X34.75-CH04-30K
RAD4-23.00X34.75-CH04-30K-SALES-AID-A.2.pdf,RAD4-23.00X34.75-CH04-30K,A.2,RAD4,,23.00X34.75,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.28 OR 0.12,REPLACEABLE FLEX STRIP,113,34,"140,000","3,000",2822,302,90+,27,False,,,False,,False,True,False,,,,RAD4-23.00X34.75-CH04-30K,RAD4-23.00X34.75-CH04-30K
RAD4-23.00X34.75-CH04-30K-SALES-AID-A.3.PDF,RAD4-23.00X34.75-CH04-30K,A.3,RAD4,,23.00X34.75,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.28 OR 0.12,REPLACEABLE FLEX STRIP,113,34,"140,000","3,000",2822,302,90+,27,False,,,False,,False,True,False,81330-96W,,,RAD4-23.00X34.75-CH04-30K,RAD4-23.00X34.75-CH04-30K
RAD4-23.00X34.75-CH04-D1-30K-SALES-AID-A.1.PDF,RAD4-23.00X34.75-CH04-D1-30K,A.1,RAD4,,23.00X34.75,CH04,CHROME,30K,3000K,False,False,D1,Defogger D1,ETCHED CHROME,,120 - 277,0.28 - 0.12,REPLACEABLE FLEX STRIP,113,34,"140,000","3,000","2,822",302,90+,27,False,,,False,,False,True,False,,,,RAD4-23.00X34.75-CH04-D1-30K,RAD4-23.00X34.75-CH04-D1-30K
RAD4-23.00X44.75-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-23.00X44.75-BK05-D2-30K,A.1,RAD4,,23.00X44.75,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.33 - 0.14,REPLACEABLE FLEX STRIP,134,41,"140,000","3,000",3370,302,90+,32,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-23.00X44.75-BK05-D2-30K,RAD4-23.00X44.75-BK05-D2-30K
RAD4-23.00X46.75-CH04-30K-SALES-AID-A.1.PDF,RAD4-23.00X46.75-CH04-30K,A.1,RAD4,,23.00X46.75,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,138,42,"140,000","3,000",3466,302,90+,33,False,,,False,,False,True,False,81330-96W,RAD4-23.00X46.75-CH04-30K-M,81330-96W,RAD4-23.00X46.75-CH04-30K,RAD4-23.00X46.75-CH04-30K
RAD4-23.00X50.50-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-23.00X50.50-BK05-D2-30K,A.1,RAD4,,23.00X50.50,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.36 - 0.16,REPLACEABLE FLEX STRIP,144,44,"140,000","3,000",3622,302,90+,36,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-23.00X50.50-BK05-D2-30K,RAD4-23.00X50.50-BK05-D2-30K
RAD4-24.00X36.00-BK05-30K-SALES-AID-A.2.pdf,RAD4-24.00X36.00-BK05-30K,A.1,RAD4,,24.00X36.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,36,120,0.31,REPLACEABLE FLEX STRIP,117,36,"140,000",3000,2945,302,90+,28,False,,,False,,False,False,False,81330-96W,,,RAD4-24.00X36.00-BK05-30K,RAD4-24.00X36.00-BK05-30K
RAD4-24.00X36.00-BK05-CK2-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-BK05-CK2-30K,A.1,RAD4,,24.00X36.00,BK05,MATTE BLACK,30K,3000K,False,False,CK2,Clock CK2,MATTE BLACK,,120,0.29,REPLACEABLE FLEX STRIP,119,37,"140,000","3,000",2972,302,90+,28,False,,,True,,False,False,False,81330-CK2-96W,,,RAD4-24.00X36.00-BK05-CK2-30K,RAD4-24.00X36.00-BK05-CK2-30K
RAD4-24.00X36.00-BK05-D1-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-BK05-D1-30K,A.1,RAD4,,24.00X36.00,BK05,MATTE BLACK,30K,3000K,False,False,D1,Defogger D1,MATTE BLACK,,120 - 240,0.29 - 0.13,REPLACEABLE FLEX STRIP,119,37,"140,000","3,000",2972,302,90+,28,False,,,False,,False,False,False,81330-D1-96W,,,RAD4-24.00X36.00-BK05-D1-30K,RAD4-24.00X36.00-BK05-D1-30K
RAD4-24.00X36.00-BK05-D1-DF-277V-27K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-BK05-D1-DF-277V-27K,A.1,RAD4,,24.00X36.00,BK05,MATTE BLACK,27K,2700K,False,False,D1;DF;277V,Defogger D1;Defogger (DF);277V Input,MATTE BLACK,,120 OR 277V,0.45 OR 0.19,REPLACEABLE FLEX STRIP,119,36,"140,000","2,700","2,971",302,90+,28,True,,,False,,False,True,False,81330-D1-DF-96W,RAD4-24.00X36.00-BK05-DF-277V-27K-M,,RAD4-24.00X36.00-BK05-D1-DF-277V-27K,RAD4-24.00X36.00-BK05-D1-DF-277V-27K
RAD4-24.00X36.00-BK05-D1-DF-27K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-BK05-D1-DF-27K,A.1,RAD4,,24.00X36.00,BK05,MATTE BLACK,27K,2700K,False,False,D1;DF,Defogger D1;Defogger (DF),MATTE BLACK,,120,0.41,REPLACEABLE FLEX STRIP,119,36,"140,000","2,700",2971,302,90+,28,True,,,False,,False,False,False,81330-D1-DF-96W,,,RAD4-24.00X36.00-BK05-D1-DF-27K,RAD4-24.00X36.00-BK05-D1-DF-27K
RAD4-24.00X36.00-BK05-D1-DF-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-BK05-D1-DF-30K,A.1,RAD4,,24.00X36.00,BK05,MATTE BLACK,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),MATTE BLACK,,120,0.41,REPLACEABLE FLEX STRIP,119,36,"140,000","3,000",2971,302,90+,28,True,,,False,,False,False,False,81330-D1-DF-96W,,,RAD4-24.00X36.00-BK05-D1-DF-30K,RAD4-24.00X36.00-BK05-D1-DF-30K
RAD4-24.00X36.00-BK05-KD-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-BK05-KD-30K,A.1,RAD4,,24.00X36.00,BK05,MATTE BLACK,30K,3000K,False,False,KD,Keen Dimmer,MATTE BLACK,,120 OR 277,0.28 OR 0.12,REPLACEABLE FLEX STRIP,119,37,"140,000","3,000",2993,302,90+,29,False,,,False,,True,True,True,81330-K-96W,,,RAD4-24.00X36.00-BK05-KD-30K,RAD4-24.00X36.00-BK05-KD-30K
RAD4-24.00X36.00-BK05-KG-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-BK05-KG-30K,A.1,RAD4,,24.00X36.00,BK05,MATTE BLACK,30K,3000K,False,False,KG,Keen 1-Touch (KG),MATTE BLACK,,120 OR 277,0.29 OR 0.13,REPLACEABLE FLEX STRIP,119,36,"140,000","3,000",2993,302,90+,28,False,,,False,,True,True,False,81330-K-96W,,,RAD4-24.00X36.00-BK05-KG-30K,RAD4-24.00X36.00-BK05-KG-30K
RAD4-24.00X36.00-BR02-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-BR02-30K,A.1,RAD4,,24.00X36.00,BR02,BRUSHED BRASS,30K,3000K,False,False,,,BRUSHED BRASS,,120 OR 277,0.27 OR 0.12,REPLACEABLE FLEX STRIP,117,36,"140,000",3000,"2,945",302,90+,28,False,,,False,,False,True,False,81330-96W,,,RAD4-24.00X36.00-BR02-30K,RAD4-24.00X36.00-BR02-30K
RAD4-24.00X36.00-BR02-DF-KG-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-BR02-DF-KG-30K,A.1,RAD4,,24.00X36.00,BR02,BRUSHED BRASS,30K,3000K,False,False,DF;KG,Defogger (DF);Keen 1-Touch (KG),BRUSHED BRASS,,120,0.42,REPLACEABLE FLEX STRIP,119,37,"140,000","3,000",2993,302,90+,28,True,,,False,,True,False,False,81330-DF-K-96W,,,RAD4-24.00X36.00-BR02-DF-KG-30K,RAD4-24.00X36.00-BR02-DF-KG-30K
RAD4-24.00X36.00-CH04-277V-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-CH04-277V-30K,A.1,RAD4,,24.00X36.00,CH04,CHROME,30K,3000K,False,False,277V,277V Input,ETCHED CHROME,,120V OR 277V,0.27 OR 0.12,REPLACEABLE FLEX STRIP,117,36,"140,000",3000,"2,945",302,90+,28,False,,,False,,False,True,False,81330-96W,,,RAD4-24.00X36.00-CH04-277V-30K,RAD4-24.00X36.00-CH04-277V-30K
RAD4-24.00X36.00-CH04-30K-SALES-AID-A.2.PDF,RAD4-24.00X36.00-CH04-30K,A.2,RAD4,,24.00X36.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,36,120 OR 277,0.31 OR 0.13,REPLACEABLE FLEX STRIP,117,36,"140,000",3000,2945,302,90+,28,False,,,False,,False,True,False,81330-96W,,,RAD4-24.00X36.00-CH04-30K,RAD4-24.00X36.00-CH04-30K
RAD4-24.00X36.00-CH04-35K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-CH04-35K,A.1,RAD4,,24.00X36.00,CH04,CHROME,35K,3500K,False,False,,,ETCHED CHROME,,120 OR 277,0.28 - 0.12,REPLACEABLE FLEX STRIP,119,36,"140,000",3500,2971,302,90+,28,False,,,False,,False,True,False,81330-96W,RAD4-24.00X36.00-CH04-35K-M,81330-96W,RAD4-24.00X36.00-CH04-35K,RAD4-24.00X36.00-CH04-35K
RAD4-24.00X36.00-CH04-CC2-KC-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-CH04-CC2-KC-30K,A.1,RAD4,,24.00X36.00,CH04,CHROME,30K,3000K,False,False,CC2;KC,Color-Change CC2;Keen Clock,ETCHED CHROME,,120,0.29,REPLACEABLE FLEX STRIP,119,37,"140,000","3,000",2993,302,90+,28,False,,,False,,True,False,False,81330-CC2-K-96W,,,RAD4-24.00X36.00-CH04-CC2-KC-30K,RAD4-24.00X36.00-CH04-CC2-KC-30K
RAD4-24.00X36.00-CH04-CK2-D1-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-CH04-CK2-D1-30K,A.1,RAD4,,24.00X36.00,CH04,CHROME,30K,3000K,False,False,CK2;D1,Clock CK2;Defogger D1,ETCHED CHROME,,120 - 240,0.31 - 0.15,REPLACEABLE FLEX STRIP,119,36,"140,000","3,000",2972,302,90+,28,False,,,True,,False,False,False,81330-CK2-D1-96W,,,RAD4-24.00X36.00-CH04-CK2-D1-30K,RAD4-24.00X36.00-CH04-CK2-D1-30K
RAD4-24.00X36.00-CH04-D1-27K-SALES-AID-A.1.pdf,RAD4-24.00X36.00-CH04-D1-27K,A.1,RAD4,,24.00X36.00,CH04,CHROME,27K,2700K,False,False,D1,Defogger D1,ETCHED CHROME,,120 OR 277,0.28 OR 0.12,REPLACEABLE FLEX STRIP,117,36,"140,000",2700,2945,302,90+,28,False,,,False,,False,True,False,81330-D1-96W,,,RAD4-24.00X36.00-CH04-D1-27K,RAD4-24.00X36.00-CH04-D1-27K
RAD4-24.00X36.00-CH04-D1-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-CH04-D1-30K,A.1,RAD4,,24.00X36.00,CH04,CHROME,30K,3000K,False,False,D1,Defogger D1,ETCHED CHROME,,120 OR 277,0.29 OR 0.13,REPLACEABLE FLEX STRIP,119,37,"140,000","3,000",2972,302,90+,28,False,,,False,,False,True,False,81330-D1-96W,,,RAD4-24.00X36.00-CH04-D1-30K,RAD4-24.00X36.00-CH04-D1-30K
RAD4-24.00X36.00-CH04-D1-DF-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-CH04-D1-DF-30K,A.1,RAD4,,24.00X36.00,CH04,CHROME,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),ETCHED CHROME,,120,0.41,REPLACEABLE FLEX STRIP,119,36,"140,000","3,000",2971,302,90+,28,True,,,False,,False,False,False,81330-D1-DF-96W,,,RAD4-24.00X36.00-CH04-D1-DF-30K,RAD4-24.00X36.00-CH04-D1-DF-30K
RAD4-24.00X36.00-CH04-DF-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-CH04-DF-30K,A.1,RAD4,,24.00X36.00,CH04,CHROME,30K,3000K,False,False,DF,Defogger (DF),ETCHED CHROME,,120,0.41,REPLACEABLE FLEX STRIP,119,36,"140,000","3,000",2971,302,90+,28,True,,,False,,False,False,False,81330-DF-96W,,,RAD4-24.00X36.00-CH04-DF-30K,RAD4-24.00X36.00-CH04-DF-30K
RAD4-24.00X36.00-NK04-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-NK04-30K,A.1,RAD4,,24.00X36.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,,,ETCHED NICKEL,,120 OR 277,0.31 OR 0.13,REPLACEABLE FLEX STRIP,117,36,"140,000",3000,2945,302,90+,28,False,,,False,,False,True,False,81330-96W,,,RAD4-24.00X36.00-NK04-30K,RAD4-24.00X36.00-NK04-30K
RAD4-24.00X36.00-NK04-WG3-30K-SALES-AID-A.1.PDF,RAD4-24.00X36.00-NK04-WG3-30K,A.1,RAD4,,24.00X36.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,WG3,Wall-Grommet/Power Routing (WG3),ETCHED NICKEL,,120 OR 277,0.55 OR 0.24,REPLACEABLE FLEX STRIP,116,35,"140,000","3,000",2993,302,90+,33,False,,,False,,False,True,False,81330-96W,RAD4-24.00X36.00-NK04-WG3-30K-M,81330-96W,RAD4-24.00X36.00-NK04-WG3-30K,RAD4-24.00X36.00-NK04-WG3-30K
RAD4-24.00X40.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-24.00X40.00-BR02-D2-30K,A.1,RAD4,,24.00X40.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.32 - 0.14,REPLACEABLE FLEX STRIP,126,39,"140,000","3,000",3169,302,90+,31,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-24.00X40.00-BR02-D2-30K,RAD4-24.00X40.00-BR02-D2-30K
RAD4-24.00X44.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-24.00X44.00-CH04-30K,A.1,RAD4,,24.00X44.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.31 OR 0.13,REPLACEABLE FLEX STRIP,134,41,"140,000","3,000",3370,302,90+,33,False,,,False,,False,True,False,81330-96W,,,RAD4-24.00X44.00-CH04-30K,RAD4-24.00X44.00-CH04-30K
RAD4-24.00X45.00-BK05-SO-30K-SALES-AID-A.1.PDF,RAD4-24.00X45.00-BK05-SO-30K,A.1,RAD4,,24.00X45.00,BK05,MATTE BLACK,30K,3000K,False,False,SO,Switch Option,MATTE BLACK,,120 OR 277,0.62 OR 0.27,REPLACEABLE FLEX STRIP,136,83,"124,000","3,000",6839,604,90+,33,False,,,False,,False,True,False,81330-96W,,,RAD4-24.00X45.00-BK05-SO-30K,RAD4-24.00X45.00-BK05-SO-30K
RAD4-24.00X45.00-CH04-D2-30K-SALES-AID-A.1.pdf,RAD4-24.00X45.00-CH04-D2-30K,,RAD4,,24.00X45.00,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.41 - 0.18,REPLACEABLE FLEX STRIP,136,49,"140,000","3,000",3420,302,90+,33,False,,,False,,False,True,False,,,,RAD4-24.00X45.00-CH04-D2-30K,RAD4-24.00X45.00-CH04-D2-30K
RAD4-24.00X45.00-NK04-WG3-30K-SALES-AID-A.1.PDF,RAD4-24.00X45.00-NK04-WG3-30K,A.1,RAD4,,24.00X45.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,WG3,Wall-Grommet/Power Routing (WG3),ETCHED NICKEL,,120 OR 277,0.64 OR 0.28,REPLACEABLE FLEX STRIP,134,41,"140,000","3,000",3420,302,90+,39,False,,,False,,False,True,False,81330-96W,RAD4-24.00X45.00-NK04-WG3-30K-M,81330-96W,RAD4-24.00X45.00-NK04-WG3-30K,RAD4-24.00X45.00-NK04-WG3-30K
RAD4-24.00X48.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-24.00X48.00-BK05-D2-30K,A.1,RAD4,,24.00X48.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.36 - 0.16,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000",3565,302,90+,36,False,,,False,,False,True,False,81330-D2-96W,RAD4-24.00X48.00-BK05-30K-M,81330-D2-96W,RAD4-24.00X48.00-BK05-D2-30K,RAD4-24.00X48.00-BK05-D2-30K
RAD4-24.00X48.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-24.00X48.00-BR02-D2-30K,A.1,RAD4,,24.00X48.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.36 - 0.16,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000",3565,302,90+,36,False,,,False,,False,True,False,81330-D2-96W,RAD4-24.00X48.00-BR02-30K-M,81330-D2-96W,RAD4-24.00X48.00-BR02-D2-30K,RAD4-24.00X48.00-BR02-D2-30K
RAD4-24.00X48.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-24.00X48.00-CH04-30K,A.1,RAD4,,24.00X48.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000",3571,302,90+,35,False,,,False,,False,True,False,81330-96W,,,RAD4-24.00X48.00-CH04-30K,RAD4-24.00X48.00-CH04-30K
RAD4-24.00X48.00-CH04-D2-27K-SALES-AID-A.1.PDF,RAD4-24.00X48.00-CH04-D2-27K,A.1,RAD4,,24.00X48.00,CH04,CHROME,27K,2700K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.36 - 0.16,REPLACEABLE FLEX STRIP,142,44,"140,000",2700,3565,302,90+,36,False,,,False,,False,True,False,81330-D2-96W,RAD4-24.00X48.00-CH04-27K-M,81330-D2-96W,RAD4-24.00X48.00-CH04-D2-27K,RAD4-24.00X48.00-CH04-D2-27K
RAD4-24.00X48.00-CH04-DF-30K-SALES-AID-A.1.PDF,RAD4-24.00X48.00-CH04-DF-30K,A.1,RAD4,,24.00X48.00,CH04,CHROME,30K,3000K,False,False,DF,Defogger (DF),ETCHED CHROME,,120,0.59,REPLACEABLE FLEX STRIP,142,43,"140,000","3,000",3571,302,90+,35,True,,,False,,False,False,False,81330-DF-96W,,,RAD4-24.00X48.00-CH04-DF-30K,RAD4-24.00X48.00-CH04-DF-30K
RAD4-24.00X50.50-BK05-30K-SALES-AID-A.1.pdf,RAD4-24.00X50.50-BK05-30K,A.1,RAD4,,24.00X50.50,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.37 OR 0.16,REPLACEABLE FLEX STRIP,146,44,"140,000","3,000",3672,302,90+,37,False,,,False,,False,True,False,,,,RAD4-24.00X50.50-BK05-30K,RAD4-24.00X50.50-BK05-30K
RAD4-24.00X53.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-24.00X53.00-CH04-30K,A.1,RAD4,,24.00X53.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.35 OR 0.15,REPLACEABLE FLEX STRIP,152,47,"140,000","3,000",3813,302,90+,38,False,,,False,,False,True,False,81330-96W,RAD4-24.00X53.00-CH04-30K-M,81330-96W,RAD4-24.00X53.00-CH04-30K,RAD4-24.00X53.00-CH04-30K
